date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:51:57	25454/25454	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202017%2022:32:58%20GMT	https://mortezakarimi.github.io/gentelella-rtl/vendors/datatables.net-buttons/js/buttons.flash.min.js	C:/Users/Akrem/Desktop/template/template%20rtl/mortezakarimi.github.io/gentelella-rtl/vendors/datatables.net-buttons/js/buttons.flash.min.js	(from https://mortezakarimi.github.io/gentelella-rtl/public/tables_dynamic.html)
09:51:57	23418/23418	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202017%2022:32:58%20GMT	https://mortezakarimi.github.io/gentelella-rtl/vendors/datatables.net-buttons/js/buttons.html5.min.js	C:/Users/Akrem/Desktop/template/template%20rtl/mortezakarimi.github.io/gentelella-rtl/vendors/datatables.net-buttons/js/buttons.html5.min.js	(from https://mortezakarimi.github.io/gentelella-rtl/public/tables_dynamic.html)
09:51:58	1950/1950	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202017%2022:32:58%20GMT	https://mortezakarimi.github.io/gentelella-rtl/vendors/datatables.net-buttons/js/buttons.print.min.js	C:/Users/Akrem/Desktop/template/template%20rtl/mortezakarimi.github.io/gentelella-rtl/vendors/datatables.net-buttons/js/buttons.print.min.js	(from https://mortezakarimi.github.io/gentelella-rtl/public/tables_dynamic.html)
09:51:58	6652/6652	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202017%2022:32:58%20GMT	https://mortezakarimi.github.io/gentelella-rtl/vendors/datatables.net-fixedheader/js/dataTables.fixedHeader.min.js	C:/Users/Akrem/Desktop/template/template%20rtl/mortezakarimi.github.io/gentelella-rtl/vendors/datatables.net-fixedheader/js/dataTables.fixedHeader.min.js	(from https://mortezakarimi.github.io/gentelella-rtl/public/tables_dynamic.html)
09:51:59	8025/8025	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202017%2022:32:58%20GMT	https://mortezakarimi.github.io/gentelella-rtl/vendors/datatables.net-keytable/js/dataTables.keyTable.min.js	C:/Users/Akrem/Desktop/template/template%20rtl/mortezakarimi.github.io/gentelella-rtl/vendors/datatables.net-keytable/js/dataTables.keyTable.min.js	(from https://mortezakarimi.github.io/gentelella-rtl/public/tables_dynamic.html)
09:51:59	11408/11408	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202017%2022:32:58%20GMT	https://mortezakarimi.github.io/gentelella-rtl/vendors/datatables.net-responsive/js/dataTables.responsive.min.js	C:/Users/Akrem/Desktop/template/template%20rtl/mortezakarimi.github.io/gentelella-rtl/vendors/datatables.net-responsive/js/dataTables.responsive.min.js	(from https://mortezakarimi.github.io/gentelella-rtl/public/tables_dynamic.html)
09:51:59	1999/1999	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202017%2022:32:58%20GMT	https://mortezakarimi.github.io/gentelella-rtl/vendors/datatables.net-responsive-bs/js/responsive.bootstrap.js	C:/Users/Akrem/Desktop/template/template%20rtl/mortezakarimi.github.io/gentelella-rtl/vendors/datatables.net-responsive-bs/js/responsive.bootstrap.js	(from https://mortezakarimi.github.io/gentelella-rtl/public/tables_dynamic.html)
09:52:00	9340/9340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225952c2db-247c%22	https://mortezakarimi.github.io/gentelella-rtl/vendors/datatables.net-scroller/js/datatables.scroller.min.js	C:/Users/Akrem/Desktop/template/template%20rtl/mortezakarimi.github.io/gentelella-rtl/vendors/datatables.net-scroller/js/datatables.scroller.min.js	(from https://mortezakarimi.github.io/gentelella-rtl/public/tables_dynamic.html)
09:52:00	80025/80025	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202017%2022:32:58%20GMT	https://mortezakarimi.github.io/gentelella-rtl/vendors/jszip/dist/jszip.min.js	C:/Users/Akrem/Desktop/template/template%20rtl/mortezakarimi.github.io/gentelella-rtl/vendors/jszip/dist/jszip.min.js	(from https://mortezakarimi.github.io/gentelella-rtl/public/tables_dynamic.html)
09:52:01	1039577/1039577	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202017%2022:32:58%20GMT	https://mortezakarimi.github.io/gentelella-rtl/vendors/pdfmake/build/pdfmake.min.js	C:/Users/Akrem/Desktop/template/template%20rtl/mortezakarimi.github.io/gentelella-rtl/vendors/pdfmake/build/pdfmake.min.js	(from https://mortezakarimi.github.io/gentelella-rtl/public/tables_dynamic.html)
09:52:02	955597/955597	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202017%2022:32:58%20GMT	https://mortezakarimi.github.io/gentelella-rtl/vendors/pdfmake/build/vfs_fonts.js	C:/Users/Akrem/Desktop/template/template%20rtl/mortezakarimi.github.io/gentelella-rtl/vendors/pdfmake/build/vfs_fonts.js	(from https://mortezakarimi.github.io/gentelella-rtl/public/tables_dynamic.html)
09:52:02	643788/643788	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202017%2022:32:58%20GMT	https://mortezakarimi.github.io/gentelella-rtl/vendors/echarts/dist/echarts.min.js	C:/Users/Akrem/Desktop/template/template%20rtl/mortezakarimi.github.io/gentelella-rtl/vendors/echarts/dist/echarts.min.js	(from https://mortezakarimi.github.io/gentelella-rtl/public/echarts.html)
09:52:02	1011058/1011058	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202017%2022:32:58%20GMT	https://mortezakarimi.github.io/gentelella-rtl/vendors/echarts/map/js/world.js	C:/Users/Akrem/Desktop/template/template%20rtl/mortezakarimi.github.io/gentelella-rtl/vendors/echarts/map/js/world.js	(from https://mortezakarimi.github.io/gentelella-rtl/public/echarts.html)
09:52:03	47712/47712	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202017%2022:32:58%20GMT	https://mortezakarimi.github.io/gentelella-rtl/vendors/jqvmap/dist/maps/jquery.vmap.usa.js	C:/Users/Akrem/Desktop/template/template%20rtl/mortezakarimi.github.io/gentelella-rtl/vendors/jqvmap/dist/maps/jquery.vmap.usa.js	(from https://mortezakarimi.github.io/gentelella-rtl/public/other_charts.html)
09:52:03	42839/42839	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Aug%202017%2022:32:58%20GMT	https://mortezakarimi.github.io/gentelella-rtl/vendors/malihu-custom-scrollbar-plugin/jquery.mCustomScrollbar.min.css	C:/Users/Akrem/Desktop/template/template%20rtl/mortezakarimi.github.io/gentelella-rtl/vendors/malihu-custom-scrollbar-plugin/jquery.mCustomScrollbar.min.css	(from https://mortezakarimi.github.io/gentelella-rtl/public/fixed_sidebar.html)
09:52:03	45479/45479	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202017%2022:32:58%20GMT	https://mortezakarimi.github.io/gentelella-rtl/vendors/malihu-custom-scrollbar-plugin/jquery.mCustomScrollbar.concat.min.js	C:/Users/Akrem/Desktop/template/template%20rtl/mortezakarimi.github.io/gentelella-rtl/vendors/malihu-custom-scrollbar-plugin/jquery.mCustomScrollbar.concat.min.js	(from https://mortezakarimi.github.io/gentelella-rtl/public/fixed_sidebar.html)
09:52:04	9340/9340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225952c2db-247c%22	https://mortezakarimi.github.io/gentelella-rtl/public/images/prod-1.jpg	C:/Users/Akrem/Desktop/template/template%20rtl/mortezakarimi.github.io/gentelella-rtl/public/images/prod-1.jpg	(from https://mortezakarimi.github.io/gentelella-rtl/public/e_commerce.html)
09:52:04	9340/9340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225952c2db-247c%22	https://mortezakarimi.github.io/gentelella-rtl/public/images/prod-2.jpg	C:/Users/Akrem/Desktop/template/template%20rtl/mortezakarimi.github.io/gentelella-rtl/public/images/prod-2.jpg	(from https://mortezakarimi.github.io/gentelella-rtl/public/e_commerce.html)
09:52:04	9340/9340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225952c2db-247c%22	https://mortezakarimi.github.io/gentelella-rtl/public/images/prod-3.jpg	C:/Users/Akrem/Desktop/template/template%20rtl/mortezakarimi.github.io/gentelella-rtl/public/images/prod-3.jpg	(from https://mortezakarimi.github.io/gentelella-rtl/public/e_commerce.html)
09:52:05	9340/9340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225952c2db-247c%22	https://mortezakarimi.github.io/gentelella-rtl/public/images/prod-4.jpg	C:/Users/Akrem/Desktop/template/template%20rtl/mortezakarimi.github.io/gentelella-rtl/public/images/prod-4.jpg	(from https://mortezakarimi.github.io/gentelella-rtl/public/e_commerce.html)
09:52:05	9340/9340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225952c2db-247c%22	https://mortezakarimi.github.io/gentelella-rtl/public/images/prod-5.jpg	C:/Users/Akrem/Desktop/template/template%20rtl/mortezakarimi.github.io/gentelella-rtl/public/images/prod-5.jpg	(from https://mortezakarimi.github.io/gentelella-rtl/public/e_commerce.html)
09:52:05	9340/9340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225952c2db-247c%22	https://mortezakarimi.github.io/gentelella-rtl/public/images/picture.jpg	C:/Users/Akrem/Desktop/template/template%20rtl/mortezakarimi.github.io/gentelella-rtl/public/images/picture.jpg	(from https://mortezakarimi.github.io/gentelella-rtl/public/profile.html)
09:52:06	52789/52789	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Aug%202017%2022:32:58%20GMT	https://mortezakarimi.github.io/gentelella-rtl/vendors/animate.css/animate.min.css	C:/Users/Akrem/Desktop/template/template%20rtl/mortezakarimi.github.io/gentelella-rtl/vendors/animate.css/animate.min.css	(from https://mortezakarimi.github.io/gentelella-rtl/public/login.html)
09:52:06	63498/63498	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Aug%202017%2022:32:57%20GMT	https://mortezakarimi.github.io/gentelella-rtl/build/css/custom.css	C:/Users/Akrem/Desktop/template/template%20rtl/mortezakarimi.github.io/gentelella-rtl/build/css/custom.css	(from https://mortezakarimi.github.io/gentelella-rtl/public/login.html)
09:52:06	304/304	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Aug%202017%2022:32:58%20GMT	https://mortezakarimi.github.io/gentelella-rtl/vendors/ion.rangeSlider/img/sprite-skin-flat.png	C:/Users/Akrem/Desktop/template/template%20rtl/mortezakarimi.github.io/gentelella-rtl/vendors/ion.rangeSlider/img/sprite-skin-flat.png	(from https://mortezakarimi.github.io/gentelella-rtl/vendors/ion.rangeSlider/css/ion.rangeSlider.skinFlat.css)
09:52:07	4143/4143	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Aug%202017%2022:32:58%20GMT	https://mortezakarimi.github.io/gentelella-rtl/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/saturation.png	C:/Users/Akrem/Desktop/template/template%20rtl/mortezakarimi.github.io/gentelella-rtl/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/saturation.png	(from https://mortezakarimi.github.io/gentelella-rtl/vendors/mjolnic-bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css)
09:52:07	504/504	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Aug%202017%2022:32:58%20GMT	https://mortezakarimi.github.io/gentelella-rtl/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/hue.png	C:/Users/Akrem/Desktop/template/template%20rtl/mortezakarimi.github.io/gentelella-rtl/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/hue.png	(from https://mortezakarimi.github.io/gentelella-rtl/vendors/mjolnic-bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css)
09:52:07	488/488	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Aug%202017%2022:32:58%20GMT	https://mortezakarimi.github.io/gentelella-rtl/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/alpha.png	C:/Users/Akrem/Desktop/template/template%20rtl/mortezakarimi.github.io/gentelella-rtl/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/alpha.png	(from https://mortezakarimi.github.io/gentelella-rtl/vendors/mjolnic-bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css)
09:52:08	478/478	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Aug%202017%2022:32:58%20GMT	https://mortezakarimi.github.io/gentelella-rtl/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/hue-horizontal.png	C:/Users/Akrem/Desktop/template/template%20rtl/mortezakarimi.github.io/gentelella-rtl/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/hue-horizontal.png	(from https://mortezakarimi.github.io/gentelella-rtl/vendors/mjolnic-bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css)
09:52:08	557/557	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Aug%202017%2022:32:58%20GMT	https://mortezakarimi.github.io/gentelella-rtl/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/alpha-horizontal.png	C:/Users/Akrem/Desktop/template/template%20rtl/mortezakarimi.github.io/gentelella-rtl/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/alpha-horizontal.png	(from https://mortezakarimi.github.io/gentelella-rtl/vendors/mjolnic-bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css)
09:52:09	2998/2998	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Aug%202017%2022:32:58%20GMT	https://mortezakarimi.github.io/gentelella-rtl/vendors/malihu-custom-scrollbar-plugin/mCSB_buttons.png	C:/Users/Akrem/Desktop/template/template%20rtl/mortezakarimi.github.io/gentelella-rtl/vendors/malihu-custom-scrollbar-plugin/mCSB_buttons.png	(from https://mortezakarimi.github.io/gentelella-rtl/vendors/malihu-custom-scrollbar-plugin/jquery.mCustomScrollbar.min.css)
